Frecuencia (Hz)	volumen (dB)
5830,114746	-104,007179
5832,806396	-104,771446
5835,498047	-103,172646
5838,189697	-103,350700
5840,881348	-103,122658
5843,572998	-102,242371
5846,264648	-103,530746
5848,956299	-104,013405
5851,647949	-105,886086
5854,339600	-104,488663
5857,031250	-103,805435
5859,722900	-104,823158
5862,414551	-102,671349
5865,106201	-105,343468
5867,797852	-105,125465
5870,489502	-104,651016
5873,181152	-102,800911
5875,872803	-104,507309
5878,564453	-105,091255
5881,256104	-104,956169
5883,947754	-103,842972
5886,639404	-104,864075
5889,331055	-103,934547
5892,022705	-102,937958
5894,714355	-104,193939
5897,406006	-103,808128
5900,097656	-104,308495
5902,789307	-104,857422
5905,480957	-103,835274
5908,172607	-103,776428
5910,864258	-104,421638
5913,555908	-104,167206
5916,247559	-103,479385
5918,939209	-105,467728
5921,630859	-106,021988
5924,322510	-104,387451
5927,014160	-107,030014
5929,705811	-104,713020
5932,397461	-103,682114
5935,089111	-104,931702
5937,780762	-104,834930
5940,472412	-103,837524
5943,164063	-105,022308
5945,855713	-104,073647
5948,547363	-103,432877
5951,239014	-103,927460
5953,930664	-103,680519
5956,622314	-104,190292
5959,313965	-104,344032
5962,005615	-105,111923
5964,697266	-104,330994
5967,388916	-104,609398
5970,080566	-104,380142
5972,772217	-104,126953
5975,463867	-104,299629
5978,155518	-104,603790
5980,847168	-103,322502
5983,538818	-104,191177
5986,230469	-105,044823
5988,922119	-104,190697
5991,613770	-103,592079
5994,305420	-103,414040
5996,997070	-105,121704
5999,688721	-101,156189
6002,380371	-103,691666
6005,072021	-105,682076
6007,763672	-104,612350
6010,455322	-103,458382
6013,146973	-105,214844
6015,838623	-104,802208
6018,530273	-105,020927
6021,221924	-104,759285
6023,913574	-105,535812
6026,605225	-103,529510
6029,296875	-104,424591
6031,988525	-105,097794
6034,680176	-104,429825
6037,371826	-104,366249
6040,063477	-105,318413
6042,755127	-103,071228
6045,446777	-104,741333
6048,138428	-103,580093
6050,830078	-103,119324
6053,521729	-105,924866
6056,213379	-105,574226
6058,905029	-103,575752
6061,596680	-104,084366
6064,288330	-104,334213
6066,979980	-102,548027
6069,671631	-103,941452
6072,363281	-102,448578
6075,054932	-104,636726
6077,746582	-103,435623
6080,438232	-103,840523
6083,129883	-104,363678
6085,821533	-104,491608
6088,513184	-104,683739
6091,204834	-105,078484
6093,896484	-104,758095
6096,588135	-104,444611
6099,279785	-105,153862
6101,971436	-105,273384
6104,663086	-103,029099
6107,354736	-104,338867
6110,046387	-104,535606
6112,738037	-104,548210
6115,429688	-104,624535
6118,121338	-103,262650
6120,812988	-104,431946
6123,504639	-103,570793
6126,196289	-104,594940
6128,887939	-104,234070
6131,579590	-105,160217
6134,271240	-103,735878
6136,962891	-105,420830
6139,654541	-106,393127
6142,346191	-103,860939
6145,037842	-104,307190
6147,729492	-104,204704
6150,421143	-104,006805
6153,112793	-103,534195
6155,804443	-103,996696
6158,496094	-104,122696
6161,187744	-103,302177
6163,879395	-102,826035
6166,571045	-105,552185
6169,262695	-103,828018
6171,954346	-103,658066
6174,645996	-104,766136
6177,337646	-104,018616
6180,029297	-104,029861
6182,720947	-105,269867
6185,412598	-104,788979
6188,104248	-104,179321
6190,795898	-104,716331
6193,487549	-104,417076
6196,179199	-104,242760
6198,870850	-104,394066
6201,562500	-104,343735
6204,254150	-104,376007
6206,945801	-103,638695
6209,637451	-103,089607
6212,329102	-105,193665
6215,020752	-105,057037
6217,712402	-104,780128
6220,404053	-104,192024
6223,095703	-103,412086
6225,787354	-105,563881
6228,479004	-105,479935
6231,170654	-102,687050
6233,862305	-103,969543
6236,553955	-104,802299
6239,245605	-104,587517
6241,937256	-104,651741
6244,628906	-104,321327
6247,320557	-106,021240
6250,012207	-104,026253
6252,703857	-105,056129
6255,395508	-104,223305
6258,087158	-103,641754
6260,778809	-103,154587
6263,470459	-105,494583
6266,162109	-106,237892
6268,853760	-103,625069
6271,545410	-104,785706
6274,237061	-104,508751
6276,928711	-105,045738
6279,620361	-103,820389
6282,312012	-103,890282
6285,003662	-104,772881
6287,695313	-106,114166
6290,386963	-104,033081
6293,078613	-104,357994
6295,770264	-104,966812
6298,461914	-104,461304
6301,153564	-103,141167
6303,845215	-104,067657
6306,536865	-105,022049
6309,228516	-105,267548
6311,920166	-104,255035
6314,611816	-104,070435
6317,303467	-103,961639
6319,995117	-104,856529
6322,686768	-104,693069
6325,378418	-104,300079
6328,070068	-103,924080
6330,761719	-103,745338
6333,453369	-104,421631
6336,145020	-103,811356
6338,836670	-104,621399
6341,528320	-105,571426
6344,219971	-104,686966
6346,911621	-104,403564
6349,603271	-104,269211
6352,294922	-104,176811
6354,986572	-104,355888
6357,678223	-104,787781
6360,369873	-104,647812
6363,061523	-104,495094
6365,753174	-105,236015
6368,444824	-105,277458
6371,136475	-103,834747
6373,828125	-105,118240
6376,519775	-104,129593
6379,211426	-105,943794
6381,903076	-105,011688
6384,594727	-107,561630
6387,286377	-104,765610
6389,978027	-104,655457
6392,669678	-103,848869
6395,361328	-103,845856
6398,052979	-104,130959
6400,744629	-103,703033
6403,436279	-105,112762
6406,127930	-103,711067
6408,819580	-103,963020
6411,511230	-103,877281
6414,202881	-104,746552
6416,894531	-102,711548
6419,586182	-102,705528
6422,277832	-104,552017
6424,969482	-104,282562
6427,661133	-106,359749
6430,352783	-104,777161
6433,044434	-103,897072
6435,736084	-105,421936
6438,427734	-104,464661
6441,119385	-104,746117
6443,811035	-103,396133
6446,502686	-104,499710
6449,194336	-103,982475
6451,885986	-104,765755
6454,577637	-105,126892
6457,269287	-106,135132
6459,960938	-105,738930
6462,652588	-104,590523
6465,344238	-104,387878
6468,035889	-103,553871
6470,727539	-104,248894
6473,419189	-103,128716
6476,110840	-105,367516
6478,802490	-103,195969
6481,494141	-105,520081
6484,185791	-103,860497
6486,877441	-103,367523
6489,569092	-104,579628
6492,260742	-105,151993
6494,952393	-103,955093
6497,644043	-105,484222
6500,335693	-104,367699
6503,027344	-103,896492
6505,718994	-104,388535
6508,410645	-105,093620
6511,102295	-104,464729
6513,793945	-104,107559
6516,485596	-104,049629
6519,177246	-103,360992
6521,868896	-103,058685
6524,560547	-104,322426
6527,252197	-104,462822
6529,943848	-102,756355
6532,635498	-104,534584
6535,327148	-103,972176
6538,018799	-104,136032
6540,710449	-103,504379
6543,402100	-104,479347
6546,093750	-105,428818
6548,785400	-105,183342
6551,477051	-105,179558
6554,168701	-103,940781
6556,860352	-105,229736
6559,552002	-105,047852
6562,243652	-105,280998
6564,935303	-104,742058
6567,626953	-105,662064
6570,318604	-104,600212
6573,010254	-104,798668
6575,701904	-106,803886
6578,393555	-105,913643
6581,085205	-103,685341
6583,776855	-104,370399
6586,468506	-104,215843
6589,160156	-103,928818
6591,851807	-104,648033
6594,543457	-104,792259
6597,235107	-105,293030
6599,926758	-105,176170
6602,618408	-105,303169
6605,310059	-105,879593
6608,001709	-103,633041
6610,693359	-103,680664
6613,385010	-105,793289
6616,076660	-106,037773
6618,768311	-104,772652
6621,459961	-105,582245
6624,151611	-106,694183
6626,843262	-102,827950
6629,534912	-102,602417
6632,226563	-105,339790
6634,918213	-103,628197
6637,609863	-105,460999
6640,301514	-104,287056
6642,993164	-103,898643
6645,684814	-105,431900
6648,376465	-104,441010
6651,068115	-104,923569
6653,759766	-103,010109
6656,451416	-104,591301
6659,143066	-103,109200
6661,834717	-104,284943
6664,526367	-104,588127
6667,218018	-105,372871
6669,909668	-105,551033
6672,601318	-105,641716
6675,292969	-105,281654
6677,984619	-103,778038
6680,676270	-104,243851
6683,367920	-105,481735
6686,059570	-104,080894
6688,751221	-104,046524
6691,442871	-103,435379
6694,134521	-106,392731
6696,826172	-105,371140
6699,517822	-103,339912
6702,209473	-105,383202
6704,901123	-104,494225
6707,592773	-104,163277
6710,284424	-104,276337
6712,976074	-105,535034
6715,667725	-103,646889
6718,359375	-103,899719
6721,051025	-103,873482
6723,742676	-105,383965
6726,434326	-104,953545
6729,125977	-104,657875
6731,817627	-104,123642
6734,509277	-104,753326
6737,200928	-106,810074
6739,892578	-105,513054
6742,584229	-104,720581
6745,275879	-104,762665
6747,967529	-104,410698
6750,659180	-103,502602
6753,350830	-104,905373
6756,042480	-103,806137
6758,734131	-104,667038
6761,425781	-104,766693
6764,117432	-105,912277
6766,809082	-104,946480
6769,500732	-104,382759
6772,192383	-103,669868
6774,884033	-104,259460
6777,575684	-104,793831
6780,267334	-104,293159
6782,958984	-104,425232
6785,650635	-106,582794
6788,342285	-103,918427
6791,033936	-105,378258
6793,725586	-105,451096
6796,417236	-104,516869
6799,108887	-105,979027
6801,800537	-104,530136
6804,492188	-105,217262
6807,183838	-103,745827
6809,875488	-103,536057
6812,567139	-103,904007
6815,258789	-104,797142
6817,950439	-104,029785
6820,642090	-103,998764
6823,333740	-104,929573
6826,025391	-105,513275
6828,717041	-104,932007
6831,408691	-105,567238
6834,100342	-104,121239
6836,791992	-104,596001
6839,483643	-104,216698
6842,175293	-104,751175
6844,866943	-105,244003
6847,558594	-104,389732
6850,250244	-103,875313
6852,941895	-105,756737
6855,633545	-105,714455
6858,325195	-104,565514
6861,016846	-105,630310
6863,708496	-106,141869
6866,400146	-106,035126
6869,091797	-103,298683
6871,783447	-104,605843
6874,475098	-104,812775
6877,166748	-105,353058
6879,858398	-104,892319
6882,550049	-104,711647
6885,241699	-104,657928
6887,933350	-105,036606
6890,625000	-104,800980
6893,316650	-105,152573
6896,008301	-105,120453
6898,699951	-105,138786
6901,391602	-105,530273
6904,083252	-105,049477
6906,774902	-105,580902
6909,466553	-104,468475
6912,158203	-105,834343
6914,849854	-104,555275
6917,541504	-106,359268
6920,233154	-104,343117
6922,924805	-105,092163
6925,616455	-104,837891
6928,308105	-104,655281
6930,999756	-104,239594
6933,691406	-104,234352
6936,383057	-104,573502
6939,074707	-104,089790
6941,766357	-104,178047
6944,458008	-106,635979
6947,149658	-106,595886
6949,841309	-105,427063
6952,532959	-104,958916
6955,224609	-104,987595
6957,916260	-106,115257
6960,607910	-103,385231
6963,299561	-104,752609
6965,991211	-104,834915
6968,682861	-105,123390
6971,374512	-102,338997
6974,066162	-104,381973
6976,757813	-104,650017
6979,449463	-103,171089
6982,141113	-105,402222
6984,832764	-104,936882
6987,524414	-104,003807
6990,216064	-103,759850
6992,907715	-105,065193
6995,599365	-105,024994
6998,291016	-104,675163
7000,982666	-105,538116
7003,674316	-105,167488
7006,365967	-104,990303
7009,057617	-105,035538
7011,749268	-106,160660
7014,440918	-104,199615
7017,132568	-104,668335
7019,824219	-104,654915
7022,515869	-104,945045
7025,207520	-106,100349
7027,899170	-104,125847
7030,590820	-106,082176
7033,282471	-104,236420
7035,974121	-105,683784
7038,665771	-107,128075
7041,357422	-105,259056
7044,049072	-105,397728
7046,740723	-105,055702
7049,432373	-105,426842
7052,124023	-106,364357
7054,815674	-105,378586
7057,507324	-105,078552
7060,198975	-105,962967
7062,890625	-105,359848
7065,582275	-105,406731
7068,273926	-104,833504
7070,965576	-103,486816
7073,657227	-105,216576
7076,348877	-105,039772
7079,040527	-102,752869
7081,732178	-105,355072
7084,423828	-104,526466
7087,115479	-106,885452
7089,807129	-105,953453
7092,498779	-105,281685
7095,190430	-105,185066
7097,882080	-105,069016
7100,573730	-105,524635
7103,265381	-105,915115
7105,957031	-106,239799
7108,648682	-104,759544
7111,340332	-104,996918
7114,031982	-104,707924
7116,723633	-105,152397
7119,415283	-105,759773
7122,106934	-106,379784
7124,798584	-105,236031
7127,490234	-105,366722
7130,181885	-105,366699
7132,873535	-106,115891
7135,565186	-106,871422
7138,256836	-104,050537
7140,948486	-105,074028
7143,640137	-105,247330
7146,331787	-106,487648
7149,023438	-106,188248
7151,715088	-105,785416
7154,406738	-104,911324
7157,098389	-105,808624
7159,790039	-104,152214
7162,481689	-104,113037
7165,173340	-106,161201
7167,864990	-104,062447
7170,556641	-104,815430
7173,248291	-104,132347
7175,939941	-106,322861
7178,631592	-104,933723
7181,323242	-104,462395
7184,014893	-105,510605
7186,706543	-104,549065
7189,398193	-106,691048
7192,089844	-105,442970
7194,781494	-103,941734
7197,473145	-106,150002
7200,164795	-104,019951
7202,856445	-103,991074
7205,548096	-105,617653
7208,239746	-104,442459
7210,931396	-105,371094
7213,623047	-105,468941
7216,314697	-105,248070
7219,006348	-104,857018
7221,697998	-105,405373
7224,389648	-105,427452
7227,081299	-103,841972
7229,772949	-105,488884
7232,464600	-104,109200
7235,156250	-106,178452
7237,847900	-106,280045
7240,539551	-105,481262
7243,231201	-104,498734
7245,922852	-106,051910
7248,614502	-103,789276
7251,306152	-105,835968
7253,997803	-105,732986
7256,689453	-105,591400
7259,381104	-104,151405
7262,072754	-104,220497
7264,764404	-104,938660
7267,456055	-104,975952
7270,147705	-105,052986
7272,839355	-103,489784
7275,531006	-105,427605
7278,222656	-104,668968
7280,914307	-105,777756
7283,605957	-105,508011
7286,297607	-105,950432
7288,989258	-106,774025
7291,680908	-105,677887
7294,372559	-105,382767
7297,064209	-105,912926
7299,755859	-104,897552
7302,447510	-104,658844
7305,139160	-105,907082
7307,830811	-104,113014
7310,522461	-105,989609
7313,214111	-104,282669
7315,905762	-105,615265
7318,597412	-105,865952
7321,289063	-105,246544
7323,980713	-105,229088
7326,672363	-105,930183
7329,364014	-105,652916
7332,055664	-105,711708
7334,747314	-105,429749
7337,438965	-105,022942
7340,130615	-104,446571
7342,822266	-104,178314
7345,513916	-105,663277
7348,205566	-105,173889
7350,897217	-105,140594
7353,588867	-104,704720
7356,280518	-104,544861
7358,972168	-105,372749
7361,663818	-104,416634
7364,355469	-104,312012
7367,047119	-105,217117
7369,738770	-106,347534
7372,430420	-103,477173
7375,122070	-105,078011
7377,813721	-105,595345
7380,505371	-104,682190
7383,197021	-106,200584
7385,888672	-105,438499
7388,580322	-105,700226
7391,271973	-104,789948
7393,963623	-104,895241
7396,655273	-103,644745
7399,346924	-108,132896
7402,038574	-105,551666
7404,730225	-106,217171
7407,421875	-106,415413
7410,113525	-105,067444
7412,805176	-104,237823
7415,496826	-105,736526
7418,188477	-106,332977
7420,880127	-103,877045
7423,571777	-105,749489
7426,263428	-104,688782
7428,955078	-105,955727
7431,646729	-105,846008
7434,338379	-104,906723
7437,030029	-104,488304
7439,721680	-104,425980
7442,413330	-105,572815
7445,104980	-106,043816
7447,796631	-106,106781
7450,488281	-104,965042
7453,179932	-105,768959
7455,871582	-105,906281
7458,563232	-104,646904
7461,254883	-105,784576
7463,946533	-104,099167
7466,638184	-105,774597
7469,329834	-104,748589
7472,021484	-104,419052
7474,713135	-106,640434
7477,404785	-104,654205
7480,096436	-105,413414
7482,788086	-105,965508
7485,479736	-105,335396
7488,171387	-106,118729
7490,863037	-106,975800
7493,554688	-106,978416
7496,246338	-107,035286
7498,937988	-105,499695
7501,629639	-104,993973
7504,321289	-103,827248
7507,012939	-106,196655
7509,704590	-105,790962
7512,396240	-106,428810
7515,087891	-104,362198
7517,779541	-104,927925
7520,471191	-105,407974
7523,162842	-104,824356
7525,854492	-106,873444
7528,546143	-104,772697
7531,237793	-104,907166
7533,929443	-105,137550
7536,621094	-105,133698
7539,312744	-106,282700
7542,004395	-106,291725
7544,696045	-104,768845
7547,387695	-105,842415
7550,079346	-106,054680
7552,770996	-105,905876
7555,462646	-105,552315
7558,154297	-105,915215
7560,845947	-104,766785
7563,537598	-105,769943
7566,229248	-105,340179
7568,920898	-105,896774
7571,612549	-105,349152
7574,304199	-105,408745
7576,995850	-104,738335
7579,687500	-106,729515
7582,379150	-105,181030
7585,070801	-107,084579
7587,762451	-104,971428
7590,454102	-104,264297
7593,145752	-105,296417
7595,837402	-106,845421
7598,529053	-105,484352
7601,220703	-105,377327
7603,912354	-106,564301
7606,604004	-105,875153
7609,295654	-105,688652
7611,987305	-106,646049
7614,678955	-104,519218
7617,370605	-104,909409
7620,062256	-103,806740
7622,753906	-106,455696
7625,445557	-104,602287
7628,137207	-105,351044
7630,828857	-104,513062
7633,520508	-104,616600
7636,212158	-105,074387
7638,903809	-104,524223
7641,595459	-103,604408
7644,287109	-104,843315
7646,978760	-105,479485
7649,670410	-104,557945
7652,362061	-104,939903
7655,053711	-104,495094
7657,745361	-105,762283
7660,437012	-105,605881
7663,128662	-104,836067
7665,820313	-105,054344
7668,511963	-105,787842
7671,203613	-105,130692
7673,895264	-105,891273
7676,586914	-105,642342
7679,278564	-103,472878
7681,970215	-105,644348
7684,661865	-106,640602
7687,353516	-107,788261
7690,045166	-105,657227
7692,736816	-105,170532
7695,428467	-106,110207
7698,120117	-105,918884
7700,811768	-105,220016
7703,503418	-105,631805
7706,195068	-104,269844
7708,886719	-105,576103
7711,578369	-105,870453
7714,270020	-105,322777
7716,961670	-104,085442
7719,653320	-104,924118
7722,344971	-105,345192
7725,036621	-105,356979
7727,728271	-105,655640
7730,419922	-104,691193
7733,111572	-105,684303
7735,803223	-106,720123
7738,494873	-105,196037
7741,186523	-106,336868
7743,878174	-104,068489
7746,569824	-105,146286
7749,261475	-105,428391
7751,953125	-107,125061
7754,644775	-106,358849
7757,336426	-105,618958
7760,028076	-104,545135
7762,719727	-104,672401
7765,411377	-106,303360
7768,103027	-104,322945
7770,794678	-105,658257
7773,486328	-104,773987
7776,177979	-104,760849
7778,869629	-104,679436
7781,561279	-105,850121
7784,252930	-105,403114
7786,944580	-104,808708
7789,636230	-106,748764
7792,327881	-105,410492
7795,019531	-105,757439
7797,711182	-105,681770
7800,402832	-104,280159
7803,094482	-105,407074
7805,786133	-104,940163
7808,477783	-104,965103
7811,169434	-106,055756
7813,861084	-105,079422
7816,552734	-103,943024
7819,244385	-106,571152
7821,936035	-104,825722
7824,627686	-106,171104
7827,319336	-105,541512
7830,010986	-104,900612
7832,702637	-103,875755
7835,394287	-105,314499
7838,085938	-105,034546
7840,777588	-105,600098
7843,469238	-105,996033
7846,160889	-106,720695
7848,852539	-106,791206
7851,544189	-106,129593
7854,235840	-105,194366
7856,927490	-104,654343
7859,619141	-103,861336
7862,310791	-105,432404
7865,002441	-105,255806
7867,694092	-105,567482
7870,385742	-105,413872
7873,077393	-105,310860
7875,769043	-107,179024
7878,460693	-107,681725
7881,152344	-105,478264
7883,843994	-105,825340
7886,535645	-107,313789
7889,227295	-106,645638
7891,918945	-105,864784
7894,610596	-107,409943
7897,302246	-104,521942
7899,993896	-105,697723
7902,685547	-106,734421
7905,377197	-105,209198
7908,068848	-105,467422
7910,760498	-105,716003
7913,452148	-106,412666
7916,143799	-105,376060
7918,835449	-105,529762
7921,527100	-106,722977
7924,218750	-107,275612
7926,910400	-104,691589
7929,602051	-105,520233
7932,293701	-103,545792
7934,985352	-103,493011
7937,677002	-105,830292
7940,368652	-106,502129
7943,060303	-105,630501
7945,751953	-105,616196
7948,443604	-106,878357
7951,135254	-105,863319
7953,826904	-105,695541
7956,518555	-105,582832
7959,210205	-106,666969
7961,901855	-105,968185
7964,593506	-105,679802
7967,285156	-105,795692
7969,976807	-105,219330
7972,668457	-107,062531
7975,360107	-106,378998
7978,051758	-105,761368
7980,743408	-105,667099
7983,435059	-106,618370
7986,126709	-105,850822
7988,818359	-106,444649
7991,510010	-105,633629
7994,201660	-104,965645
7996,893311	-101,942604
7999,584961	-96,778114
8002,276611	-103,699478
8004,968262	-104,111473
8007,659912	-104,341873
8010,351563	-105,526527
8013,043213	-105,706642
8015,734863	-105,662376
8018,426514	-105,429222
8021,118164	-105,069870
8023,809814	-105,077377
8026,501465	-105,240990
8029,193115	-105,372948
8031,884766	-105,236206
8034,576416	-104,761444
8037,268066	-107,457169
8039,959717	-107,361267
8042,651367	-106,314255
8045,343018	-105,058624
8048,034668	-105,519279
8050,726318	-105,628807
8053,417969	-103,868538
8056,109619	-106,026207
8058,801270	-106,919220
8061,492920	-106,005386
8064,184570	-105,867661
8066,876221	-105,881821
8069,567871	-106,516121
8072,259521	-106,311447
8074,951172	-107,293678
8077,642822	-106,199226
8080,334473	-103,686798
8083,026123	-105,767456
8085,717773	-106,939674
8088,409424	-105,382515
8091,101074	-104,636505
8093,792725	-106,292038
8096,484375	-105,330566
8099,176025	-105,802277
8101,867676	-104,486809
8104,559326	-104,988434
8107,250977	-104,649055
8109,942627	-105,432121
8112,634277	-105,347336
8115,325928	-104,260757
8118,017578	-105,584930
8120,709229	-106,152344
8123,400879	-108,006874
8126,092529	-106,043877
8128,784180	-104,716499
8131,475830	-106,563011
8134,167480	-104,282669
8136,859131	-103,950363
8139,550781	-106,683220
8142,242432	-105,913322
8144,934082	-105,157196
8147,625732	-105,302788
8150,317383	-104,771996
8153,009033	-105,546227
8155,700684	-104,267990
8158,392334	-105,067436
8161,083984	-105,027924
8163,775635	-105,635277
8166,467285	-105,194626
8169,158936	-105,394180
8171,850586	-104,303284
8174,542236	-105,697784
8177,233887	-105,935204
8179,925537	-105,696457
8182,617188	-105,961975
8185,308838	-105,036835
8188,000488	-104,184395
8190,692139	-103,742012
8193,383789	-103,900452
8196,075439	-104,454109
8198,767090	-105,456383
8201,458740	-105,596252
8204,150391	-106,613068
8206,842041	-105,791763
8209,533691	-105,845695
8212,225342	-105,587860
8214,916992	-104,856956
8217,608643	-105,006409
8220,300293	-103,862892
8222,991943	-105,515533
8225,683594	-106,122009
8228,375244	-105,742729
8231,066895	-105,181023
8233,758545	-104,766296
8236,450195	-105,427849
8239,141846	-104,360794
8241,833496	-104,791245
8244,525146	-105,931793
8247,216797	-104,771133
8249,908447	-105,489594
8252,600098	-105,459229
8255,291748	-105,769310
8257,983398	-105,225273
8260,675049	-106,806747
8263,366699	-106,090622
8266,058350	-106,332710
8268,750000	-106,613777
8271,441650	-106,389977
8274,133301	-104,551651
8276,824951	-105,478142
8279,516602	-105,171516
8282,208252	-105,523666
8284,899902	-105,284821
8287,591553	-107,058151
8290,283203	-105,754303
8292,974854	-104,805412
8295,666504	-105,802711
8298,358154	-106,739021
8301,049805	-106,162949
8303,741455	-105,416519
8306,433105	-105,883186
8309,124756	-105,223312
8311,816406	-105,138481
8314,508057	-105,332664
8317,199707	-106,249268
8319,891357	-105,504761
8322,583008	-106,093979
8325,274658	-105,203781
8327,966309	-106,092819
8330,657959	-107,055862
8333,349609	-106,771965
8336,041260	-105,754677
8338,732910	-105,991936
8341,424561	-105,953346
8344,116211	-106,350235
8346,807861	-105,820572
8349,499512	-105,278320
8352,191162	-106,123329
8354,882813	-105,749275
8357,574463	-105,730476
8360,266113	-105,353706
8362,957764	-105,672577
8365,649414	-106,662224
8368,341064	-105,708916
8371,032715	-106,739120
8373,724365	-104,773575
8376,416016	-104,416389
8379,107666	-105,397705
8381,799316	-104,329681
8384,490967	-105,808830
8387,182617	-106,710022
8389,874268	-107,070480
8392,565918	-104,779800
8395,257568	-105,653252
8397,949219	-104,751991
8400,640869	-105,925415
8403,332520	-105,459053
8406,024170	-104,939423
8408,715820	-104,913940
8411,407471	-104,721451
8414,099121	-106,133102
8416,790771	-104,789299
8419,482422	-106,039925
8422,174072	-106,544655
8424,865723	-105,548363
8427,557373	-105,682701
8430,249023	-106,355598
8432,940674	-105,803436
8435,632324	-106,388573
8438,323975	-105,007599
8441,015625	-104,527809
8443,707275	-106,050888
8446,398926	-105,520889
8449,090576	-106,290543
8451,782227	-105,711769
8454,473877	-105,103958
8457,165527	-104,637199
8459,857178	-105,419838
8462,548828	-106,459671
8465,240479	-106,310646
8467,932129	-105,654503
8470,623779	-105,746056
8473,315430	-106,355255
8476,007080	-105,658104
8478,698730	-105,224701
8481,390381	-105,402534
8484,082031	-105,145447
8486,773682	-106,839592
8489,465332	-105,399963
8492,156982	-106,038063
8494,848633	-105,268646
8497,540283	-105,309387
8500,231934	-105,482826
8502,923584	-105,868950
8505,615234	-107,789642
8508,306885	-106,741913
8510,998535	-106,137459
8513,690186	-104,742989
8516,381836	-105,803871
8519,073486	-106,633545
8521,765137	-105,095421
8524,456787	-104,960052
8527,148438	-105,682304
8529,840088	-105,292290
8532,531738	-106,588982
8535,223389	-106,815933
8537,915039	-106,918678
8540,606689	-106,158966
8543,298340	-105,989021
8545,989990	-106,387741
8548,681641	-105,942261
8551,373291	-106,477165
8554,064941	-107,165993
8556,756592	-105,860023
8559,448242	-105,299599
8562,139893	-108,003906
8564,831543	-105,054825
8567,523193	-104,318718
8570,214844	-105,851227
8572,906494	-105,903702
8575,598145	-105,714745
8578,289795	-105,994850
8580,981445	-105,441368
8583,673096	-106,276283
8586,364746	-106,594666
8589,056396	-105,088394
8591,748047	-104,467545
8594,439697	-105,915436
8597,131348	-104,666832
8599,822998	-106,137901
8602,514648	-106,266090
8605,206299	-105,348892
8607,897949	-105,422974
8610,589600	-105,865891
8613,281250	-105,325218
8615,972900	-106,394905
8618,664551	-105,716087
8621,356201	-105,841194
8624,047852	-105,694542
8626,739502	-105,817825
8629,431152	-107,425957
8632,122803	-105,885033
8634,814453	-104,554359
8637,506104	-104,663170
8640,197754	-106,574936
8642,889404	-106,803078
8645,581055	-107,983734
8648,272705	-106,334343
8650,964355	-105,970978
8653,656006	-105,405487
8656,347656	-106,133423
8659,039307	-106,610497
8661,730957	-105,550262
8664,422607	-105,220772
8667,114258	-107,627449
8669,805908	-105,980263
8672,497559	-105,945274
8675,189209	-106,054604
8677,880859	-106,282349
8680,572510	-105,894485
8683,264160	-104,320473
8685,955811	-105,112244
8688,647461	-105,102730
8691,339111	-106,065720
8694,030762	-106,301025
8696,722412	-106,279533
8699,414063	-106,961426
8702,105713	-107,203056
8704,797363	-107,107803
8707,489014	-107,351501
8710,180664	-105,815033
8712,872314	-106,552750
8715,563965	-106,435966
8718,255615	-107,623199
8720,947266	-106,292648
8723,638916	-106,362061
8726,330566	-105,893242
8729,022217	-106,398193
8731,713867	-105,402077
8734,405518	-106,657646
8737,097168	-106,461433
8739,788818	-105,161591
8742,480469	-105,376953
8745,172119	-106,585106
8747,863770	-106,069405
8750,555420	-105,038948
8753,247070	-106,151466
8755,938721	-106,975639
8758,630371	-106,520401
8761,322021	-105,902054
8764,013672	-106,637993
8766,705322	-104,702927
8769,396973	-106,723381
8772,088623	-105,027031
8774,780273	-105,750648
8777,471924	-104,690567
8780,163574	-105,914505
8782,855225	-105,831978
8785,546875	-106,502983
8788,238525	-106,395180
8790,930176	-105,747414
8793,621826	-105,566467
8796,313477	-104,791061
8799,005127	-105,727623
8801,696777	-107,642334
8804,388428	-105,110901
8807,080078	-106,514290
8809,771729	-107,688713
8812,463379	-105,487221
8815,155029	-106,665848
8817,846680	-106,448067
8820,538330	-104,432663
8823,229980	-105,856239
8825,921631	-105,989754
8828,613281	-105,510368
8831,304932	-105,528206
8833,996582	-105,923897
8836,688232	-106,077759
8839,379883	-105,594612
8842,071533	-103,932991
8844,763184	-106,026398
8847,454834	-105,355232
8850,146484	-105,777046
8852,838135	-105,355293
8855,529785	-106,497963
8858,221436	-106,724197
8860,913086	-106,641701
8863,604736	-106,267868
8866,296387	-105,664063
8868,988037	-104,990036
8871,679688	-106,673271
8874,371338	-107,248375
8877,062988	-105,558701
8879,754639	-104,582962
8882,446289	-105,217361
8885,137939	-104,540558
8887,829590	-106,516060
8890,521240	-106,146965
8893,212891	-105,899696
8895,904541	-106,630196
8898,596191	-105,453026
8901,287842	-106,699791
8903,979492	-105,849060
8906,671143	-105,498917
8909,362793	-107,085991
8912,054443	-105,844177
8914,746094	-106,010513
8917,437744	-106,327240
8920,129395	-104,977295
8922,821045	-107,131592
8925,512695	-105,981125
8928,204346	-105,979874
8930,895996	-106,995651
8933,587646	-105,544060
8936,279297	-106,404015
8938,970947	-105,752014
8941,662598	-106,137367
8944,354248	-104,994843
8947,045898	-106,733276
8949,737549	-105,504608
8952,429199	-107,034515
8955,120850	-105,723305
8957,812500	-106,326698
8960,504150	-106,273499
8963,195801	-106,550835
